Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,Latency,Throughput
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,256,32,2.925874,174.990448
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,256,64,2.926243,174.968407
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,512,1,8.686156,117.888743
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,512,16,6.064628,168.847956
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,512,32,6.004427,170.540843
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,512,64,5.929002,172.710355
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,1,17.471311,117.220739
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,16,12.394676,165.232231
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,32,12.199979,167.869135
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,64,12.013504,170.474823
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,1,35.731654,114.632253
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,16,25.492106,160.677193
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,32,25.007400,163.791518
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,64,24.759096,165.434148
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,128,1,1.814578,141.079642
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,128,16,1.486953,172.164192
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,128,32,1.460110,175.329271
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,128,64,1.465003,174.743727
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,256,1,3.659282,139.918148
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,256,16,2.979259,171.854785
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,256,32,2.946591,173.760114
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,256,64,2.919377,175.379897
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,512,1,7.337046,139.565700
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,512,16,6.019331,170.118563
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,512,32,5.913106,173.174654
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,512,64,5.953708,171.993664
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,1,14.905591,137.398112
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,16,12.235315,167.384323
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,32,12.025732,170.301478
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,64,12.008443,170.546677
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,1,30.418194,134.656254
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,16,25.218954,162.417520
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,32,24.886614,164.586474
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,64,24.562968,166.755094
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,128,1,12.936654,19.788734
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,128,16,9.535435,26.847227
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,128,32,9.440152,27.118208
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,128,64,9.378061,27.297752
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,256,1,26.024094,19.674076
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,256,16,19.177660,26.697730
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,256,32,18.966785,26.994559
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,256,64,18.808421,27.221849
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,512,1,52.182058,19.623603
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,512,16,38.495450,26.600546
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,512,32,38.163010,26.832265
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,512,64,37.787520,27.098894
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,1024,1,104.910799,19.521346
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,1024,16,77.613159,26.387278
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,1024,32,76.536396,26.758511
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,1024,64,76.233083,26.864977
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,2048,1,213.397814,19.194198
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,2048,16,157.851985,25.948359
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,2048,32,155.740287,26.300196
Nvidia H100 GPU,4,llama.cpp,meta-llama/Meta-Llama-3-70B,2048,64,155.370153,26.362850
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,128,1,2.438058,105.001622
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,128,16,1.366790,187.300108
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,128,32,1.326633,192.969717
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,128,64,1.305040,196.162629
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,256,1,4.887212,104.763207
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,256,16,2.750569,186.143326
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,256,32,2.669311,191.809812
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,256,64,2.629163,194.738746
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,512,1,9.860805,103.845478
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,512,16,5.562432,184.092153
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,512,32,5.393531,189.857079
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,512,64,5.315782,192.633928
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,1024,1,19.942865,102.693367
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,1024,16,11.295000,181.319165
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,1024,32,10.954836,186.949399
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,1024,64,10.786601,189.865190
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,2048,1,40.842727,100.287132
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,2048,16,23.337864,175.508776
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,2048,32,22.661858,180.744229
Nvidia H100 GPU,1,llama.cpp,mistralai/Mistral-7B-v0.1,2048,64,22.331998,183.413948
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,128,1,2.102051,121.785800
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,128,16,1.452638,176.231062
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,128,32,1.437019,178.146608
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,128,64,1.412637,181.221399
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,256,1,4.193592,122.091037
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,256,16,2.895954,176.798380
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,256,32,2.857975,179.147839
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,256,64,2.845031,179.962884
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,512,1,8.434108,121.411778
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,512,16,5.852101,174.979879
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,512,32,5.791155,176.821386
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,512,64,5.739394,178.416060
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,1024,1,17.089539,119.839393
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,1024,16,11.926432,171.719428
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,1024,32,11.689552,175.199189
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,1024,64,11.736055,174.504983
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,2048,1,34.885646,117.412188
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,2048,16,24.781256,165.286214
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,2048,32,24.144233,169.647135
Nvidia H100 GPU,2,llama.cpp,mistralai/Mistral-7B-v0.1,2048,64,24.121190,169.809198
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,128,1,1.757291,145.678805
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,128,16,1.429061,179.138591
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,128,32,1.418243,180.505043
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,128,64,1.412702,181.212963
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,256,1,3.564026,143.657753
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,256,16,2.883200,177.580491
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,256,32,2.841497,180.186698
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,256,64,2.821580,181.458584
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,512,1,7.203469,142.153735
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,512,16,5.845250,175.184980
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,512,32,5.720157,179.016055
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,512,64,5.753887,177.966642
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,1024,1,14.613068,140.148534
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,1024,16,11.774768,173.931234
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,1024,32,11.738154,174.473770
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,1024,64,11.661585,175.619349
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,2048,1,29.952721,136.748843
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,2048,16,24.344244,168.253323
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,2048,32,24.301394,168.549999
Nvidia H100 GPU,4,llama.cpp,mistralai/Mistral-7B-v0.1,2048,64,24.083519,170.074816
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,128,1,4.800961,53.322654
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,128,16,2.829359,90.479845
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,128,32,2.631310,97.289956
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,128,64,2.530637,101.160294
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,256,1,9.618122,53.232845
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,256,16,5.691627,89.956698
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,256,32,5.283783,96.900268
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,256,64,5.119619,100.007447
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,512,1,19.342472,52.940494
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,512,16,11.492932,89.098235
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,512,32,10.684929,95.835919
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,512,64,10.216079,100.234146
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,1024,1,39.018821,52.487491
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,1024,16,23.043944,88.873676
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,1024,32,21.498136,95.264073
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,1024,64,20.669603,99.082695
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,2048,1,79.168100,51.738010
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,2048,16,47.005747,87.138281
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,2048,32,43.601494,93.941736
Nvidia H100 GPU,4,llama.cpp,mistralai/Mixtral-8x7B-v0.1,2048,64,42.050276,97.407207
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,128,1,2.060764,124.225777
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,128,16,1.412814,181.198600
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,128,32,1.401754,182.628317
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,128,64,1.388508,184.370564
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,256,1,4.182131,122.425629
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,256,16,2.847233,179.823689
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,256,32,2.790870,183.455362
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,256,64,2.806303,182.446462
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,512,1,8.345450,122.701591
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,512,16,5.717180,179.109285
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,512,32,5.660611,180.899197
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,512,64,5.580682,183.490124
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,1024,1,16.795683,121.936095
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,1024,16,11.723560,174.690958
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,1024,32,11.544380,177.402332
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,1024,64,11.302447,181.199701
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,2048,1,34.720956,117.969102
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,2048,16,23.996733,170.689901
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,2048,32,23.520442,174.146389
Nvidia H100 GPU,2,llama.cpp,Qwen/Qwen2-7B,2048,64,23.514700,174.188910
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,128,1,1.761074,145.365861
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,128,16,1.419233,180.379122
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,128,32,1.406712,181.984622
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,128,64,1.401506,182.660624
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,256,1,3.477261,147.242341
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,256,16,2.836382,180.511642
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,256,32,2.809337,182.249404
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,256,64,2.808763,182.286676
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,512,1,7.055531,145.134355
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,512,16,5.728077,178.768548
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,512,32,5.701025,179.616821
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,512,64,5.667668,180.673958
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,1024,1,14.229523,143.926119
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,1024,16,11.600359,176.546267
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,1024,32,11.450171,178.861955
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,1024,64,11.330094,180.757548
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,2048,1,29.379844,139.415309
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,2048,16,23.945071,171.058172
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,2048,32,23.560242,173.852207
Nvidia H100 GPU,4,llama.cpp,Qwen/Qwen2-7B,2048,64,23.331392,175.557465
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,1,0.8444228172302246,303.16565916551235
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,16,0.9887202024459839,4142.729146089006
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,32,1.0865108251571656,7539.731597993986
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,64,1.3719992160797119,11941.69778523263
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,1,1.680711317062378,304.6329222646614
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,16,2.141699457168579,3824.9998021805472
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,32,2.4409314155578614,6712.191868879498
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,64,3.2508936166763305,10079.690037197082
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,1,3.491517949104309,293.28218125376964
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,16,4.775070214271546,3431.153734877475
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,32,5.941142916679382,5515.43709005988
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,64,8.552200555801392,7663.056960882846
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,1,7.188259768486023,284.9090135805353
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,16,11.6332617521286,2816.7508561392306
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,32,15.931466126441956,4113.620145180978
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,64,32.58724129199982,4022.1876661949364
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,1,15.361526441574096,266.64016857821343
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,16,31.471632862091063,2082.3832143435093
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,32,62.46074781417847,2098.4699124951385
Nvidia H100 GPU,1,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,64,112.57225480079651,2328.67326379737
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,1,0.6011487960815429,425.8513061469641
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,16,0.7168238162994385,5714.095858512854
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,32,0.8444545984268188,9700.935983131989
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,64,0.9956882476806641,16454.949667392935
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,1,1.2121031284332275,422.40630189760714
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,16,1.4914570569992065,5492.615400192752
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,32,1.821604609489441,8994.267973768525
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,64,2.2613657474517823,14490.358331872934
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,1,2.5049174070358275,408.79591363922117
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,16,3.2638062715530394,5019.905789997728
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,32,4.16092894077301,7875.164528503681
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,64,5.5708071947097775,11764.183844351166
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,1,5.326974153518677,384.4584075271353
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,16,7.5628969192504885,4332.731273461206
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,32,10.399682450294495,6301.730876229222
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,64,15.254214262962341,8592.510747554299
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,1,11.536294436454773,355.0533511919227
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,16,19.281332278251647,3398.9352527222013
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,32,29.179990434646605,4491.845201031074
Nvidia H100 GPU,2,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,64,58.37066125869751,4491.023304296374
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,1,0.4804847240447998,532.7952943955214
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,16,0.5682293176651001,7208.357387877825
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,32,0.6125725030899047,13373.110870433069
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,128,64,0.7768381357192993,21090.622674992042
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,1,0.9761498212814331,524.509648865044
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,16,1.1578425645828248,7075.227885538661
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,32,1.3128844022750854,12479.39268042816
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,256,64,1.7025415897369385,19246.519554957256
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,1,2.021614146232605,506.5259371617889
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,16,2.4676419734954833,6639.536924715059
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,32,2.9443422317504884,11129.141051146955
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,512,64,3.934105086326599,16658.426392263224
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,1,4.370944619178772,468.5486041195336
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,16,5.511748266220093,5945.119119613203
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,32,6.893136978149414,9507.42749023309
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,1024,64,9.931445336341858,13197.676225470621
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,1,9.651181483268738,424.4039972826969
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,16,13.10138692855835,5002.2184946805055
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,32,18.04290039539337,7264.463979054315
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-7b-hf,2048,64,28.383370804786683,9235.830437581113
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,128,1,2.3088122606277466,110.87952206663861
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,128,16,2.6241427421569825,1560.8906993501375
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,128,32,3.1021173000335693,2640.7769944454876
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,128,64,3.532482886314392,4638.097487598648
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,256,1,4.602124357223511,111.25296933716338
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,256,16,5.437031078338623,1506.704648541977
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,256,32,6.25420572757721,2619.6771762330445
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,256,64,7.295116305351257,4491.772115540279
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,512,1,9.471236991882325,108.11681735740085
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,512,16,11.156848859786987,1468.5150086646252
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,512,32,12.91103732585907,2537.983523165107
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,512,64,15.12087435722351,4334.140900303975
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,1024,1,19.740791463851927,103.74457395744068
Nvidia H100 GPU,4,TensorRT-LLM,meta-llama/Llama-2-70b-hf,1024,16,23.58228623867035,1389.517524652333
